98 64 88 62
92 62 94 60
96 66 94 66
94 64 90 62
94 64 98 64
96 64 92 60
94 66 92 62
98 60 94 64
94 62 94 64
98 60 96 64
94 62 92 64
96 60 92 62
98 64 98 66
96 64 94 60
94 62 94 62
92 66 90 62
98 62 94 62
96 60 96 64
92 62 94 64
92 62 88 62
94 64 94 64
98 60 96 62
94 62 98 64
94 60 94 62
94 62 98 66
98 60 94 58
96 66 92 64
92 60 94 60
100 66 98 62
94 64 96 58
94 62 94 62
94 64 90 64
98 62 94 62
98 66 92 60
98 62 94 64
94 62 90 62
98 62 96 62
96 62 98 68
94 62 96 62
98 60 96 62
94 64 98 64
92 58 96 64
96 64 92 66
96 62 94 60
96 64 94 66
96 66 94 58
94 62 92 62
96 64 92 68
96 62 94 66
98 64 96 66
94 60 94 62
96 62 94 66
96 64 94 62
96 62 94 66
90 64 90 62
90 66 92 64
90 62 92 62
94 64 90 66
100 64 96 62
98 66 90 62
94 60 92 66
94 62 94 62
94 66 90 64
94 64 94 64
96 66 98 62
96 62 98 62
94 64 92 62
96 64 94 62
98 64 98 62
96 62 94 64
98 64 96 64
96 66 90 64
94 64 98 62
98 62 96 62
94 62 92 62
98 62 92 64
98 60 94 66
98 60 94 66
94 64 98 62
98 62 84 66
90 62 90 66
90 66 94 66
88 58 86 66
90 62 90 66
94 66 90 66
92 62 94 66
90 64 90 62
90 64 88 62
92 64 90 64
94 66 96 66
96 62 94 60
98 64 92 64
98 66 92 64
92 66 94 66
96 62 94 62
94 62 94 62
96 64 94 64
94 64 94 62
96 62 94 66
98 64 94 62
96 66 94 62
96 62 92 64
96 64 90 66
96 64 94 60
98 60 96 66
98 64 90 64
96 60 94 62
100 64 94 64
96 62 94 64
96 62 94 66
96 66 92 64
96 62 94 64
96 62 94 60
98 62 94 62
90 62 92 62
96 62 98 64
94 62 94 64
94 62 94 64
94 62 94 64
96 64 94 66
96 62 90 64
96 58 94 62
94 62 96 64
96 64 94 62
96 66 94 62
98 62 94 60
94 66 94 64
98 62 94 62
96 64 94 62
98 62 96 64
94 66 94 64
96 66 94 64
94 66 92 64
98 60 94 64
96 60 90 64
96 66 96 64
94 64 94 60
92 64 94 60
90 60 96 58
96 64 94 64
96 66 92 66
94 66 94 62
94 62 94 64
96 66 96 64
92 62 92 66
96 60 90 62
96 60 90 66
98 62 94 62
96 62 92 62
94 64 96 64
94 64 96 62
98 64 96 62
98 66 94 62
98 64 96 64
92 64 94 64
92 62 98 66
98 62 94 60
92 66 92 66
86 66 92 66
92 64 92 66
88 66 86 62
88 62 86 66
90 64 90 62
88 62 88 62
92 64 92 66
90 64 86 66
90 62 94 64
92 64 94 64
90 62 90 62
86 66 84 64
88 66 90 62
86 62 90 64
90 62 90 66
90 64 88 68
86 64 92 66
90 64 90 66
88 62 90 64
96 64 88 66
96 66 96 62
96 62 90 62
98 60 94 62
96 64 90 64
94 62 94 64
94 64 94 62
94 64 94 62
94 64 90 64
92 66 94 64
94 62 94 56
96 62 94 62
92 62 88 62
94 58 90 66
96 64 96 62
98 60 94 56
96 64 94 66
94 62 94 66
96 66 92 62
98 66 92 60
96 62 90 66
92 66 94 66
96 64 96 62
96 64 94 60
94 62 92 64
96 66 94 62
98 64 92 60
96 62 94 62
92 64 92 62
94 64 94 62
96 62 88 62
96 62 94 62
94 64 90 62
94 64 94 62
96 58 96 62
94 66 94 60
94 60 90 58
98 60 90 64
96 60 98 62
94 62 94 66
94 62 94 62
94 66 92 64
92 62 100 64
92 64 94 60
94 58 94 62
96 66 94 64
94 62 94 62
96 60 94 66
98 62 92 64
94 62 94 62
96 66 94 60
96 62 94 62
94 64 92 66
90 64 96 64
96 64 90 60
94 62 94 60
98 58 94 64
96 60 96 62
94 60 92 64
94 62 94 62
94 64 92 62
94 60 94 62
94 64 94 62
96 62 94 60
90 64 96 62
94 62 92 60
90 64 96 58
92 62 94 60
90 66 94 58
96 60 94 62
94 64 96 62
94 62 94 60
94 62 94 62
94 60 96 60
94 64 94 64
94 60 94 60
94 60 94 60
90 60 94 60
94 62 94 66
94 62 94 60
96 66 94 60
94 62 94 60
94 62 94 62
94 62 92 60
98 62 94 62
96 64 94 66
98 62 94 60
96 62 94 62
96 64 94 64
96 60 92 62
98 66 94 60
94 64 92 62
94 66 94 62
96 64 92 62
98 62 94 60
94 62 94 60
98 62 94 62
98 62 90 64
98 64 90 62
94 64 92 60
94 58 94 60
94 62 94 64
92 62 94 62
94 64 92 62
96 62 94 60
96 62 94 62
94 62 94 66
94 64 90 68
98 66 94 60
98 62 92 62
90 64 94 62
94 64 94 64
96 66 94 62
96 60 90 58
96 64 94 64
94 66 90 64
94 66 92 66
96 60 94 62
94 64 94 62
92 62 94 66
94 62 96 64
92 62 90 62
94 64 98 60
92 68 90 64
90 62 94 62
92 64 94 62
94 66 92 62
92 62 92 64
94 64 94 64
92 66 90 62
94 66 96 64
90 62 90 66
92 62 92 62
94 60 94 66
94 64 94 66
96 64 90 64
94 62 94 64
92 66 90 62
92 66 92 64
98 62 94 62
94 64 94 64
98 58 94 62
96 64 94 64
92 64 94 64
94 66 88 64
90 64 94 64
92 66 92 64
98 64 94 66
96 60 98 62
96 64 92 64
96 64 94 64
94 64 96 62
98 62 94 62
94 62 98 64
94 62 94 60
94 64 94 62
98 62 98 66
90 62 96 64
100 68 90 62
98 64 96 64
98 62 96 66
98 62 94 62
94 66 90 62
96 60 94 60
94 64 94 62
92 62 96 62
96 64 94 58
94 62 94 64
96 62 94 62
94 64 94 62
96 60 94 60
94 64 94 64
98 62 94 60
94 64 92 62
98 60 94 58
90 64 96 62
94 64 96 62
94 62 94 64
98 58 94 62
94 66 94 64
96 64 94 62
92 62 94 64
98 62 94 62
92 62 96 64
94 62 94 60
92 64 94 62
96 60 94 60
92 66 100 60
98 64 94 62
94 62 90 64
94 62 92 62
94 66 92 62
92 64 84 64
92 64 90 64
96 64 94 60
96 64 90 62
96 66 94 62
92 62 94 62
98 62 94 60
98 62 94 62
94 62 94 62
98 64 92 60
96 62 94 62
94 64 92 64
92 62 94 66
90 64 90 66
94 64 94 62
94 274 96 60
96 60 86 64
94 64 92 62
94 62 90 62
98 62 92 58
94 62 90 58
98 62 94 64
96 62 90 58
96 62 90 62
96 58 90 62
98 66 92 62
98 62 94 64
94 62 94 64
94 64 90 64
94 66 94 62
98 66 88 62
96 62 90 62
96 64 88 62
94 64 92 60
96 62 86 60
94 62 94 66
92 64 90 64
92 66 98 60
96 56 90 60
94 62 92 62
94 66 84 62
98 62 94 60
98 62 90 62
94 64 94 60
92 62 92 62
92 64 96 62
94 60 88 62
92 60 90 64
98 62 86 64
94 62 94 62
94 60 92 60
96 64 92 64
94 66 92 60
94 66 94 62
94 62 94 58
94 66 94 62
92 62 92 60
98 64 94 64
100 66 94 56
96 64 92 60
90 60 94 62
94 62 94 66
96 60 92 62
96 62 92 64
96 62 90 62
98 62 94 62
92 60 94 62
92 62 88 66
100 66 90 62
94 64 90 66
98 60 94 66
96 64 88 64
94 62 94 58
96 66 90 62
94 62 96 62
92 62 94 62
96 60 94 62
92 62 94 66
96 64 94 62
94 62 94 62
94 64 94 66
94 62 92 64
92 60 94 66
98 62 88 62
96 62 94 64
96 66 92 62
96 60 96 62
100 62 90 66
92 60 94 62
96 64 90 62
94 62 94 60
96 62 94 62
100 60 96 58
94 64 94 64
96 64 90 62
94 60 94 58
100 60 94 60
96 62 90 64
94 66 94 62
94 62 94 62
96 56 94 60
90 62 94 66
98 62 94 62
94 62 94 66
96 64 90 64
94 64 94 62
96 62 98 62
98 66 90 64
96 62 94 66
94 64 90 64
90 62 90 62
90 60 92 64
90 60 90 62
90 62 90 66
88 64 96 60
94 60 90 62
94 62 94 62
94 64 94 64
96 64 94 62
92 62 92 64
94 62 94 64
94 64 92 66
96 66 92 60
94 64 94 62
96 64 94 64
96 66 92 64
92 60 92 62
90 62 94 62
92 62 90 62
94 62 94 62
94 64 90 62
94 62 94 62
98 60 94 66
94 62 94 66
98 66 90 58
90 64 98 64
96 66 92 62
94 64 94 62
94 66 90 60
94 66 94 66
94 62 94 62
92 64 90 62
94 62 90 62
92 60 96 64
92 64 94 62
94 64 92 66
94 62 88 62
94 62 92 62
96 62 94 64
94 62 94 62
98 62 92 60
96 64 94 64
98 64 90 62
92 66 94 60
94 62 92 60
94 62 94 64
94 66 92 64
92 64 96 64
98 62 90 62
94 62 94 62
92 66 88 62
90 66 86 66
90 64 94 62
90 62 86 64
96 60 94 62
86 60 86 62
94 64 86 64
86 62 86 64
90 62 90 64
88 64 86 66
98 62 92 68
90 64 90 62
90 62 90 66
88 62 92 64
88 62 86 64
90 62 90 64
92 60 92 66
90 64 86 68
90 60 84 66
90 64 90 62
90 60 92 62
90 60 92 62
92 60 90 66
90 66 86 62
94 62 90 64
92 62 88 66
98 66 86 66
88 66 88 68
92 64 90 64
90 62 90 62
90 62 92 62
90 64 90 62
94 60 92 64
94 64 96 66
94 62 94 62
98 66 94 62
98 58 94 64
96 64 96 64
94 62 96 60
92 66 96 64
92 66 92 60
98 62 94 62
98 64 94 60
94 64 90 62
94 60 94 64
94 64 92 64
96 62 94 64
92 66 94 64
96 60 92 60
94 62 94 64
92 62 94 62
94 64 94 64
98 56 94 62
94 64 92 62
98 60 94 68
96 64 98 64
96 64 90 62
92 64 96 62
94 62 92 58
92 64 96 64
94 56 96 64
92 64 94 62
96 60 94 66
98 66 98 64
96 62 94 58
94 62 96 66
92 66 94 62
94 62 94 66
94 60 96 62
94 64 94 62
98 64 94 64
96 62 94 64
96 62 92 60
94 62 96 62
94 66 94 64
96 62 92 64
94 60 94 62
94 64 94 62
98 60 94 62
98 62 98 62
98 62 94 62
94 62 94 64
90 62 94 62
92 64 94 64
90 60 94 62
94 60 94 62
96 60 96 64
98 62 94 62
94 62 90 62
92 62 98 64
94 66 94 62
92 62 94 66
94 60 94 62
94 64 96 66
94 60 94 62
96 64 98 66
98 62 92 64
98 62 92 62
96 66 94 62
94 62 96 64
96 64 96 62
100 64 94 62
94 64 98 62
96 66 96 66
98 68 90 62
92 62 88 62
92 62 92 66
98 62 92 62
98 62 94 66
94 62 94 64
96 64 94 66
96 64 98 62
94 64 98 66
98 62 94 64
98 62 98 62
96 64 94 58
92 62 84 62
88 58 88 64
86 58 86 56
90 62 86 64
90 62 88 62
90 62 92 60
92 62 92 64
90 62 94 64
92 60 92 60
92 60 90 62
94 62 92 60
94 60 90 62
94 62 92 60
90 60 88 62
94 62 90 64
90 62 86 60
94 60 92 64
92 62 92 60
88 60 92 62
94 62 92 60
94 58 88 60
94 62 86 62
94 64 90 66
88 60 88 60
92 62 92 60
92 60 88 62
90 62 90 62
92 66 88 58
88 64 86 64
86 60 88 60
88 58 82 60
88 62 84 64
92 60 88 64
88 62 88 60
94 60 86 60
88 60 88 62
88 58 86 60
86 62 84 64
88 60 86 60
90 60 80 64
82 60 88 62
90 64 86 60
86 62 88 60
88 64 86 62
92 62 88 64
90 60 92 60
92 60 92 62
88 60 90 60
96 60 90 62
94 62 90 64
94 60 84 60
94 60 88 60
96 60 88 66
88 64 84 62
86 60 82 60
92 60 88 62
92 60 86 62
92 60 92 62
92 62 84 60
92 60 90 62
94 58 94 66
92 62 92 58
94 62 88 62
92 62 88 60
92 62 92 62
92 62 92 60
92 60 88 64
90 60 82 64
88 62 90 62
94 62 92 60
92 60 96 60
94 60 92 58
92 58 94 56
88 60 92 60
94 60 86 64
92 60 86 66
92 60 86 64
88 62 88 60
88 62 88 62
94 62 94 64
94 64 88 60
92 56 92 62
94 62 88 66
94 60 88 58
94 60 90 60
88 62 94 62
94 62 92 62
92 60 92 62
94 64 82 62
90 64 86 60
90 60 84 62
88 60 86 66
88 60 82 60
88 58 88 62
86 64 84 66
90 60 88 66
86 60 82 60
84 60 86 62
88 60 88 64
84 64 88 62
88 62 86 62
86 60 86 60
88 64 90 64
88 60 90 62
88 64 84 60
86 62 90 60
90 62 84 66
88 58 84 64
94 60 90 64
92 62 90 60
94 62 86 58
92 62 92 60
92 58 90 62
90 62 92 62
94 60 86 62
90 60 86 60
88 62 90 58
94 62 88 62
88 60 92 60
92 62 88 60
90 62 88 64
92 60 88 64
90 60 82 60
86 60 88 64
88 62 88 60
94 62 84 60
88 60 88 62
90 60 88 62
90 60 84 64
88 64 82 60
92 60 88 62
88 58 86 62
94 62 86 58
92 60 92 60
92 62 84 62
90 60 84 62
92 60 82 62
92 60 92 62
94 60 88 64
96 60 88 60
94 58 94 58
92 60 94 60
92 60 88 62
94 60 88 60
88 60 92 56
92 60 96 62
92 60 94 62
90 60 90 58
86 60 88 60
90 58 96 58
90 60 88 58
88 62 92 56
90 62 90 60
92 66 92 62
88 66 86 60
90 60 86 62
88 58 86 64
90 60 88 58
90 62 82 62
92 58 82 64
86 60 84 60
92 60 88 62
88 62 90 60
88 60 88 62
92 62 90 58
92 64 92 64
94 60 88 64
92 54 88 60
94 60 88 60
90 60 94 56
92 60 92 60
88 64 86 58
92 60 88 64
90 60 88 60
92 60 88 60
94 62 84 60
94 56 88 64
94 60 94 60
88 60 88 64
92 62 90 62
92 58 86 58
94 56 92 56
92 60 88 60
94 60 94 60
94 62 94 60
94 60 90 64
92 64 90 60
94 58 90 58
92 56 88 60
92 60 88 60
86 62 90 62
94 60 88 62
88 56 86 60
94 64 90 56
92 60 92 62
90 56 88 66
88 58 86 60
88 62 82 62
90 60 84 60
84 66 84 62
86 62 86 60
88 64 84 64
86 64 88 60
88 62 86 60
90 66 88 60
90 60 80 60
90 62 86 64
86 56 84 60
84 62 84 66
94 60 88 62
94 60 94 60
92 60 92 62
94 60 86 64
86 60 82 62
86 58 88 60
90 60 92 62
88 62 84 64
88 60 86 64
84 60 88 60
88 60 84 60
94 62 88 62
92 62 90 60
90 60 90 62
90 58 90 64
94 58 86 64
88 56 88 60
88 60 88 60
88 58 86 60
94 60 90 62
94 60 92 62
92 60 88 62
94 60 92 60
92 60 88 60
92 60 88 60
92 64 88 56
90 60 86 58
92 60 90 64
88 62 88 60
88 58 94 60
90 56 90 60
90 62 92 60
92 60 94 60
92 62 92 60
92 62 88 62
92 58 88 60
90 62 92 56
88 60 92 62
90 60 88 60
86 58 88 58
92 60 86 62
92 62 88 64
90 56 88 58
92 60 88 58
88 62 90 60
92 60 92 60
92 58 88 62
94 62 92 58
88 60 88 60
88 60 90 62
90 58 90 62
90 60 88 58
94 60 92 58
88 62 94 60
92 60 90 60
92 60 90 56
92 62 90 62
94 58 94 58
86 60 92 60
94 60 92 56
90 56 88 58
94 62 92 62
92 62 90 62
94 62 90 58
88 58 88 60
88 60 94 60
92 58 90 62
92 62 94 60
86 60 90 60
94 60 90 60
94 60 88 58
96 62 88 60
88 58 92 58
92 62 92 56
90 60 84 60
92 64 92 60
92 58 88 60
94 58 92 60
90 60 92 62
92 60 88 60
88 62 92 62
90 56 92 60
92 60 92 60
94 60 92 56
94 60 88 60
90 60 90 60
88 62 88 58
94 62 88 62
90 60 92 60
92 60 92 62
88 60 88 62
92 66 92 62
90 58 88 62
92 62 86 64
92 60 80 62
92 60 90 60
88 62 88 58
88 60 94 60
88 64 86 62
92 60 88 60
94 56 88 62
88 60 90 60
90 62 92 62
86 60 96 60
88 62 90 56
94 56 88 60
90 60 92 60
94 60 88 60
88 62 92 56
92 60 88 62
92 60 90 60
92 62 92 58
92 64 90 60
92 60 88 64
94 62 92 62
90 60 90 60
90 60 92 58
88 58 84 60
90 62 86 62
92 60 90 60
92 62 88 60
94 60 88 62
98 62 92 62
92 62 88 60
84 60 88 60
84 60 84 60
88 60 88 62
88 64 86 60
90 60 86 62
88 60 88 60
92 62 90 56
94 58 90 60
90 60 88 62
90 58 92 60
92 64 90 62
96 62 90 60
92 62 88 58
92 62 92 60
92 62 90 60
88 60 92 60
86 62 92 62
94 60 90 66
92 62 92 60
94 60 92 60
92 58 92 60
92 62 90 60
88 60 92 60
94 60 92 62
90 64 86 62
98 62 90 58
90 62 94 60
90 64 90 60
92 62 90 62
90 60 94 62
88 60 84 60
90 60 92 64
92 62 88 62
94 62 90 62
88 56 92 62
94 58 88 62
92 60 94 58
92 60 86 62
88 60 88 64
92 62 88 60
94 62 90 62
92 62 90 62
94 60 92 62
92 60 92 60
90 60 90 62
90 60 90 60
88 62 88 62
92 64 86 62
94 56 88 58
90 58 86 62
88 60 88 60
92 60 86 64
92 60 94 62
94 60 92 56
88 62 88 60
94 62 92 62
94 58 94 60
94 56 92 58
90 64 90 60
94 64 92 60
92 60 92 56
94 58 90 60
88 56 86 56
94 60 88 60
82 60 86 60
88 60 86 62
84 60 88 60
90 60 84 62
88 62 88 62
94 58 88 54
94 62 92 62
90 60 84 60
84 58 90 56
88 60 92 64
92 54 82 64
92 62 86 58
84 60 88 64
86 60 88 62
88 62 88 60
88 60 88 60
94 58 90 62
86 58 86 62
96 62 92 60
90 60 88 60
92 60 88 58
88 60 92 58
92 62 88 58
90 58 88 60
92 60 88 58
92 64 92 62
90 62 94 60
92 62 90 62
94 58 94 64
90 60 92 62
94 62 90 62
90 64 92 62
94 62 88 56
94 60 92 62
94 62 88 60
90 58 92 60
94 62 92 58
92 56 92 58
88 60 90 62
92 60 90 60
86 60 92 60
86 58 88 60
90 60 92 56
94 56 92 60
92 60 88 62
88 62 84 62
88 60 92 62
88 60 88 58
94 62 90 62
90 60 90 64
94 60 94 60
90 62 90 62
90 60 90 64
88 64 90 58
96 60 94 64
90 58 88 62
92 58 88 60
92 62 94 56
92 62 92 60
94 56 92 58
92 62 92 60
92 58 88 60
92 58 92 62
90 60 92 60
94 58 90 58
96 60 88 58
94 60 84 60
88 58 86 62
88 60 88 62
86 64 86 60
92 62 92 62
92 64 90 60
92 62 90 60
88 60 92 60
92 62 90 60
92 60 88 58
94 64 84 64
88 62 86 62
88 62 84 60
92 60 92 58
88 60 88 62
92 60 92 60
94 62 92 60
92 62 92 60
88 62 88 62
92 60 90 60
88 60 90 60
90 60 90 60
92 56 92 62
94 56 92 60
92 60 88 58
90 62 90 62
92 62 90 62
90 62 92 60
92 60 90 60
94 62 92 60
90 60 92 60
96 60 88 60
92 54 94 62
90 60 92 58
94 62 92 62
88 60 92 58
92 60 86 60
96 58 90 60
94 62 90 60
92 62 88 58
90 62 88 60
88 58 88 58
86 60 86 60
86 62 88 60
88 56 86 60
92 58 88 58
94 60 92 62
90 60 90 60
90 54 88 60
92 62 92 58
92 60 88 64
92 60 94 58
90 60 90 60
92 62 92 58
90 64 88 62
86 62 88 58
90 56 86 62
88 58 90 62
88 60 88 62
94 60 92 60
92 56 92 62
94 56 88 60
92 60 88 62
94 58 88 64
90 60 90 58
88 60 88 56
92 60 92 62
92 64 96 58
90 60 88 62
94 62 90 60
94 62 88 64
92 62 90 58
88 56 88 62
92 56 90 62
90 58 88 62
88 60 92 60
90 60 88 60
88 60 88 64
96 60 92 62
90 60 88 60
92 56 88 60
90 60 88 56
92 62 92 58
88 62 92 60
92 64 88 60
90 60 88 58
94 60 90 62
88 60 92 60
90 62 88 62
92 58 88 60
92 58 90 60
88 62 94 62
90 60 90 62
92 62 86 60
92 60 92 60
92 60 90 62
92 62 94 58
94 62 86 58
92 62 88 60
88 62 88 56
92 60 92 60
92 54 92 58
94 64 92 58
84 62 90 62
94 64 92 56
94 56 92 58
92 60 92 60
90 62 92 62
88 60 92 60
92 58 88 60
92 62 88 64
92 60 92 58
94 62 92 60
92 60 90 60
94 60 94 62
92 62 86 60
92 62 92 60
94 56 90 58
92 60 90 64
92 64 90 62
92 64 90 56
94 58 88 56
96 62 88 60
92 60 92 60
92 60 92 56
90 60 86 60
84 62 84 60
88 62 84 58
86 60 86 62
88 60 88 60
84 62 88 62
88 62 84 60
84 60 86 62
88 56 92 58
84 60 86 62
88 60 84 62
82 60 84 64
88 64 84 60
88 60 86 62
90 62 88 62
86 60 80 60
88 60 88 64
86 60 84 62
88 56 86 62
84 62 86 60
84 58 90 60
84 64 86 60
88 62 82 60
86 60 84 64
88 62 86 62
82 60 84 62
88 64 88 60
86 62 86 60
88 56 88 62
84 60 86 60
84 64 88 60
86 60 82 60
94 58 88 60
92 58 86 60
92 62 86 64
90 60 90 58
92 60 88 60
94 60 90 60
90 62 88 62
88 58 90 58
90 60 92 54
90 62 92 56
92 62 88 56
92 62 88 58
96 60 90 64
92 58 88 56
88 60 90 62
92 60 88 58
92 60 88 64
94 58 88 60
90 60 92 60
92 60 88 58
90 60 88 60
